playtime h1 h2 target_pos_ee(x) target_pos_ee(y) target_pos_ee(z) current_pos_ee(x) current_pos_ee(y) current_pos_ee(z) target_pos_link4(x) target_pos_link4(y) target_pos_link4(z) current_pos_link4(x) current_pos_link4(y) current_pos_link4(z) q_desired_1 q_desired_2 q_desired_3 q_desired_4 q_desired_5 q_desired_6 q_desired_7
11.614 1 1 0.35 0.28 0.7 0.401684 0.2093 0.681102 0 -0.15 0.5 0.0441326 -0.002679 0.656585  0.903941 -0.153175 -0.486829  -1.55384  0.449661   1.06888  0.785378
11.615 1 1 0.35 0.28 0.7 0.401636 0.209359 0.681117 0 -0.15 0.5 0.044143 -0.00270678 0.656584   0.90473 -0.153261 -0.487476   -1.5539  0.450054   1.06887  0.785378
11.616 1 1 0.35 0.28 0.7 0.401587 0.209418 0.681133 0 -0.15 0.5 0.0441534 -0.00273464 0.656582   0.90552 -0.153347 -0.488122  -1.55397  0.450447   1.06886  0.785378
11.617 1 1 0.35 0.28 0.7 0.401539 0.209477 0.681149 0 -0.15 0.5 0.0441638 -0.00276256 0.65658   0.90631 -0.153433 -0.488769  -1.55404  0.450839   1.06884  0.785378
11.618 1 1 0.35 0.28 0.7 0.40149 0.209535 0.681165 0 -0.15 0.5 0.0441742 -0.00279057 0.656579    0.9071  -0.15352 -0.489415  -1.55411  0.451231   1.06883  0.785378
11.619 1 1 0.35 0.28 0.7 0.401441 0.209594 0.68118 0 -0.15 0.5 0.0441845 -0.00281864 0.656577  0.907891 -0.153607 -0.490062  -1.55418  0.451622   1.06882  0.785378
11.62 1 1 0.35 0.28 0.7 0.401393 0.209653 0.681196 0 -0.15 0.5 0.0441948 -0.0028468 0.656575  0.908682 -0.153694 -0.490709  -1.55425  0.452014   1.06881  0.785378
11.621 1 1 0.35 0.28 0.7 0.401344 0.209712 0.681212 0 -0.15 0.5 0.044205 -0.00287503 0.656574  0.909474 -0.153782 -0.491357  -1.55432  0.452404    1.0688  0.785378
11.622 1 1 0.35 0.28 0.7 0.401295 0.20977 0.681228 0 -0.15 0.5 0.0442153 -0.00290333 0.656572  0.910267 -0.153871 -0.492004  -1.55439  0.452795   1.06879  0.785378
11.623 1 1 0.35 0.28 0.7 0.401247 0.209829 0.681243 0 -0.15 0.5 0.0442255 -0.00293172 0.65657   0.91106  -0.15396 -0.492652  -1.55447  0.453185   1.06879  0.785378
11.624 1 1 0.35 0.28 0.7 0.401198 0.209888 0.681259 0 -0.15 0.5 0.0442357 -0.00296018 0.656569  0.911853 -0.154049   -0.4933  -1.55454  0.453575   1.06878  0.785378
11.625 1 1 0.35 0.28 0.7 0.40115 0.209946 0.681275 0 -0.15 0.5 0.0442458 -0.00298871 0.656567  0.912647 -0.154138 -0.493948  -1.55461  0.453964   1.06877  0.785378
11.626 1 1 0.35 0.28 0.7 0.401101 0.210005 0.681291 0 -0.15 0.5 0.0442559 -0.00301733 0.656565  0.913441 -0.154229 -0.494596  -1.55468  0.454353   1.06877  0.785378
11.627 1 1 0.35 0.28 0.7 0.401052 0.210064 0.681306 0 -0.15 0.5 0.0442661 -0.00304602 0.656564  0.914236 -0.154319 -0.495244  -1.55476  0.454742   1.06876  0.785378
11.628 1 1 0.35 0.28 0.7 0.401004 0.210122 0.681322 0 -0.15 0.5 0.0442761 -0.00307478 0.656562  0.915031  -0.15441 -0.495893  -1.55483   0.45513   1.06876  0.785378
11.629 1 1 0.35 0.28 0.7 0.400955 0.210181 0.681338 0 -0.15 0.5 0.0442862 -0.00310363 0.65656  0.915827 -0.154501 -0.496541   -1.5549  0.455518   1.06876  0.785378
11.63 1 1 0.35 0.28 0.7 0.400907 0.21024 0.681353 0 -0.15 0.5 0.0442962 -0.00313256 0.656559  0.916624 -0.154593  -0.49719  -1.55498  0.455906   1.06875  0.785378
11.631 1 1 0.35 0.28 0.7 0.400858 0.210298 0.681369 0 -0.15 0.5 0.0443062 -0.00316156 0.656557   0.91742 -0.154685 -0.497839  -1.55505  0.456293   1.06875  0.785378
11.632 1 1 0.35 0.28 0.7 0.40081 0.210357 0.681385 0 -0.15 0.5 0.0443162 -0.00319064 0.656555  0.918218 -0.154778 -0.498488  -1.55513   0.45668   1.06875  0.785378
11.633 1 1 0.35 0.28 0.7 0.400761 0.210415 0.6814 0 -0.15 0.5 0.0443262 -0.0032198 0.656554  0.919016 -0.154871 -0.499138   -1.5552  0.457066   1.06875  0.785378
11.634 1 1 0.35 0.28 0.7 0.400712 0.210474 0.681416 0 -0.15 0.5 0.0443361 -0.00324904 0.656552  0.919814 -0.154965 -0.499787  -1.55528  0.457452   1.06875  0.785378
11.635 1 1 0.35 0.28 0.7 0.400664 0.210532 0.681432 0 -0.15 0.5 0.044346 -0.00327836 0.656551  0.920613 -0.155058 -0.500437  -1.55536  0.457838   1.06875  0.785378
11.636 1 1 0.35 0.28 0.7 0.400615 0.210591 0.681447 0 -0.15 0.5 0.0443559 -0.00330777 0.656549  0.921412 -0.155153 -0.501087  -1.55543  0.458223   1.06875  0.785378
11.637 1 1 0.35 0.28 0.7 0.400567 0.21065 0.681463 0 -0.15 0.5 0.0443657 -0.00333725 0.656547  0.922212 -0.155248 -0.501737  -1.55551  0.458608   1.06876  0.785378
11.638 1 1 0.35 0.28 0.7 0.400518 0.210708 0.681479 0 -0.15 0.5 0.0443755 -0.00336681 0.656546  0.923012 -0.155343 -0.502387  -1.55559  0.458992   1.06876  0.785378
11.639 1 1 0.35 0.28 0.7 0.40047 0.210767 0.681494 0 -0.15 0.5 0.0443853 -0.00339645 0.656544  0.923813 -0.155439 -0.503037  -1.55567  0.459376   1.06877  0.785378
11.64 1 1 0.35 0.28 0.7 0.400421 0.210825 0.68151 0 -0.15 0.5 0.0443951 -0.00342617 0.656542  0.924614 -0.155535 -0.503688  -1.55574   0.45976   1.06877  0.785378
11.641 1 1 0.35 0.28 0.7 0.400373 0.210884 0.681526 0 -0.15 0.5 0.0444049 -0.00345598 0.656541  0.925416 -0.155631 -0.504338  -1.55582  0.460143   1.06878  0.785378
11.642 1 1 0.35 0.28 0.7 0.400324 0.210942 0.681541 0 -0.15 0.5 0.0444146 -0.00348587 0.656539  0.926218 -0.155728 -0.504989   -1.5559  0.460526   1.06878  0.785378
11.643 1 1 0.35 0.28 0.7 0.400275 0.211001 0.681557 0 -0.15 0.5 0.0444243 -0.00351583 0.656537  0.927021 -0.155826  -0.50564  -1.55598  0.460909   1.06879  0.785378
11.644 1 1 0.35 0.28 0.7 0.400227 0.211059 0.681573 0 -0.15 0.5 0.0444339 -0.00354589 0.656536  0.927824 -0.155924 -0.506291  -1.55606  0.461291    1.0688  0.785378
11.645 1 1 0.35 0.28 0.7 0.400178 0.211117 0.681588 0 -0.15 0.5 0.0444436 -0.00357602 0.656534  0.928628 -0.156022 -0.506943  -1.55614  0.461673   1.06881  0.785378
11.646 1 1 0.35 0.28 0.7 0.40013 0.211176 0.681604 0 -0.15 0.5 0.0444532 -0.00360624 0.656532  0.929432 -0.156121 -0.507594  -1.55622  0.462054   1.06882  0.785378
11.647 1 1 0.35 0.28 0.7 0.400081 0.211234 0.681619 0 -0.15 0.5 0.0444628 -0.00363654 0.656531  0.930237  -0.15622 -0.508246   -1.5563  0.462435   1.06883  0.785378
11.648 1 1 0.35 0.28 0.7 0.400033 0.211293 0.681635 0 -0.15 0.5 0.0444724 -0.00366692 0.656529  0.931042 -0.156319 -0.508898  -1.55638  0.462816   1.06884  0.785378
11.649 1 1 0.35 0.28 0.7 0.399984 0.211351 0.681651 0 -0.15 0.5 0.0444819 -0.00369739 0.656527  0.931848  -0.15642 -0.509549  -1.55647  0.463196   1.06885  0.785378
11.65 1 1 0.35 0.28 0.7 0.399936 0.21141 0.681666 0 -0.15 0.5 0.0444914 -0.00372794 0.656526  0.932654  -0.15652 -0.510202  -1.55655  0.463575   1.06887  0.785378
11.651 1 1 0.35 0.28 0.7 0.399887 0.211468 0.681682 0 -0.15 0.5 0.0445009 -0.00375857 0.656524  0.933461 -0.156621 -0.510854  -1.55663  0.463955   1.06888  0.785378
11.652 1 1 0.35 0.28 0.7 0.399839 0.211526 0.681697 0 -0.15 0.5 0.0445104 -0.00378929 0.656522  0.934268 -0.156723 -0.511506  -1.55672  0.464334    1.0689  0.785378
11.653 1 1 0.35 0.28 0.7 0.39979 0.211585 0.681713 0 -0.15 0.5 0.0445198 -0.0038201 0.656521  0.935076 -0.156825 -0.512159   -1.5568  0.464712   1.06891  0.785378
11.654 1 1 0.35 0.28 0.7 0.399742 0.211643 0.681729 0 -0.15 0.5 0.0445293 -0.00385099 0.656519  0.935884 -0.156927 -0.512811  -1.55688   0.46509   1.06893  0.785378
11.655 1 1 0.35 0.28 0.7 0.399693 0.211701 0.681744 0 -0.15 0.5 0.0445386 -0.00388196 0.656517  0.936693  -0.15703 -0.513464  -1.55697  0.465468   1.06894  0.785378
11.656 1 1 0.35 0.28 0.7 0.399645 0.21176 0.68176 0 -0.15 0.5 0.044548 -0.00391303 0.656516  0.937502 -0.157133 -0.514117  -1.55705  0.465845   1.06896  0.785378
11.657 1 1 0.35 0.28 0.7 0.399596 0.211818 0.681775 0 -0.15 0.5 0.0445574 -0.00394417 0.656514  0.938312 -0.157237  -0.51477  -1.55714  0.466222   1.06898  0.785378
11.658 1 1 0.35 0.28 0.7 0.399548 0.211876 0.681791 0 -0.15 0.5 0.0445667 -0.00397541 0.656512  0.939122 -0.157341 -0.515424  -1.55722  0.466598     1.069  0.785378
11.659 1 1 0.35 0.28 0.7 0.399499 0.211934 0.681807 0 -0.15 0.5 0.044576 -0.00400673 0.656511  0.939933 -0.157446 -0.516077  -1.55731  0.466974   1.06902  0.785378
11.66 1 1 0.35 0.28 0.7 0.399451 0.211993 0.681822 0 -0.15 0.5 0.0445852 -0.00403814 0.656509  0.940744 -0.157551 -0.516731   -1.5574   0.46735   1.06904  0.785378
11.661 1 1 0.35 0.28 0.7 0.399402 0.212051 0.681838 0 -0.15 0.5 0.0445945 -0.00406963 0.656507  0.941556 -0.157657 -0.517384  -1.55748  0.467725   1.06906  0.785378
11.662 1 1 0.35 0.28 0.7 0.399354 0.212109 0.681853 0 -0.15 0.5 0.0446037 -0.00410122 0.656506  0.942368 -0.157763 -0.518038  -1.55757    0.4681   1.06909  0.785378
11.663 1 1 0.35 0.28 0.7 0.399305 0.212167 0.681869 0 -0.15 0.5 0.0446129 -0.00413289 0.656504  0.943181 -0.157869 -0.518692  -1.55766  0.468474   1.06911  0.785378
11.664 1 1 0.35 0.28 0.7 0.399257 0.212226 0.681884 0 -0.15 0.5 0.0446221 -0.00416465 0.656502  0.943994 -0.157976 -0.519346  -1.55775  0.468848   1.06914  0.785378
11.665 1 1 0.35 0.28 0.7 0.399208 0.212284 0.6819 0 -0.15 0.5 0.0446312 -0.00419649 0.656501  0.944808 -0.158084     -0.52  -1.55783  0.469221   1.06916  0.785378
11.666 1 1 0.35 0.28 0.7 0.39916 0.212342 0.681915 0 -0.15 0.5 0.0446403 -0.00422843 0.656499  0.945623 -0.158192 -0.520655  -1.55792  0.469594   1.06919  0.785378
11.667 1 1 0.35 0.28 0.7 0.399111 0.2124 0.681931 0 -0.15 0.5 0.0446494 -0.00426046 0.656497  0.946437   -0.1583 -0.521309  -1.55801  0.469967   1.06921  0.785378
11.668 1 1 0.35 0.28 0.7 0.399063 0.212458 0.681947 0 -0.15 0.5 0.0446585 -0.00429257 0.656496  0.947253 -0.158409 -0.521964   -1.5581  0.470339   1.06924  0.785378
11.669 1 1 0.35 0.28 0.7 0.399014 0.212517 0.681962 0 -0.15 0.5 0.0446675 -0.00432478 0.656494  0.948068 -0.158518 -0.522619  -1.55819  0.470711   1.06927  0.785378
11.67 1 1 0.35 0.28 0.7 0.398966 0.212575 0.681978 0 -0.15 0.5 0.0446766 -0.00435708 0.656492  0.948885 -0.158628 -0.523274  -1.55828  0.471082    1.0693  0.785378
11.671 1 1 0.35 0.28 0.7 0.398917 0.212633 0.681993 0 -0.15 0.5 0.0446856 -0.00438946 0.656491  0.949702 -0.158739 -0.523929  -1.55837  0.471453   1.06933  0.785378
11.672 1 1 0.35 0.28 0.7 0.398869 0.212691 0.682009 0 -0.15 0.5 0.0446945 -0.00442194 0.656489  0.950519  -0.15885 -0.524584  -1.55846  0.471823   1.06936  0.785378
11.673 1 1 0.35 0.28 0.7 0.39882 0.212749 0.682024 0 -0.15 0.5 0.0447035 -0.00445451 0.656487  0.951337 -0.158961 -0.525239  -1.55856  0.472193   1.06939  0.785378
11.674 1 1 0.35 0.28 0.7 0.398772 0.212807 0.68204 0 -0.15 0.5 0.0447124 -0.00448717 0.656486  0.952155 -0.159073 -0.525895  -1.55865  0.472563   1.06943  0.785378
11.675 1 1 0.35 0.28 0.7 0.398723 0.212865 0.682055 0 -0.15 0.5 0.0447213 -0.00451992 0.656484  0.952974 -0.159185  -0.52655  -1.55874  0.472932   1.06946  0.785378
11.676 1 1 0.35 0.28 0.7 0.398675 0.212923 0.682071 0 -0.15 0.5 0.0447302 -0.00455276 0.656482  0.953793 -0.159298 -0.527206  -1.55883    0.4733   1.06949  0.785378
11.677 1 1 0.35 0.28 0.7 0.398626 0.212982 0.682086 0 -0.15 0.5 0.044739 -0.0045857 0.656481  0.954613 -0.159411 -0.527862  -1.55893  0.473669   1.06953  0.785377
11.678 1 1 0.35 0.28 0.7 0.398578 0.21304 0.682102 0 -0.15 0.5 0.0447479 -0.00461873 0.656479  0.955433 -0.159525 -0.528518  -1.55902  0.474036   1.06956  0.785377
11.679 1 1 0.35 0.28 0.7 0.398529 0.213098 0.682117 0 -0.15 0.5 0.0447567 -0.00465185 0.656477  0.956254 -0.159639 -0.529174  -1.55912  0.474404    1.0696  0.785377
11.68 1 1 0.35 0.28 0.7 0.398481 0.213156 0.682133 0 -0.15 0.5 0.0447655 -0.00468506 0.656475  0.957076 -0.159754  -0.52983  -1.55921   0.47477   1.06964  0.785377
11.681 1 1 0.35 0.28 0.7 0.398432 0.213214 0.682148 0 -0.15 0.5 0.0447742 -0.00471837 0.656474  0.957898 -0.159869 -0.530487  -1.55931  0.475137   1.06968  0.785377
11.682 1 1 0.35 0.28 0.7 0.398384 0.213272 0.682164 0 -0.15 0.5 0.0447829 -0.00475177 0.656472   0.95872 -0.159985 -0.531143   -1.5594  0.475503   1.06972  0.785377
11.683 1 1 0.35 0.28 0.7 0.398336 0.21333 0.682179 0 -0.15 0.5 0.0447917 -0.00478527 0.65647  0.959543 -0.160101   -0.5318   -1.5595  0.475868   1.06976  0.785377
11.684 1 1 0.35 0.28 0.7 0.398287 0.213388 0.682194 0 -0.15 0.5 0.0448003 -0.00481886 0.656469  0.960366 -0.160217 -0.532456  -1.55959  0.476233    1.0698  0.785377
11.685 1 1 0.35 0.28 0.7 0.398239 0.213446 0.68221 0 -0.15 0.5 0.044809 -0.00485255 0.656467   0.96119 -0.160335 -0.533113  -1.55969  0.476598   1.06984  0.785377
11.686 1 1 0.35 0.28 0.7 0.39819 0.213504 0.682225 0 -0.15 0.5 0.0448176 -0.00488633 0.656465  0.962014 -0.160452  -0.53377  -1.55979  0.476962   1.06988  0.785377
11.687 1 1 0.35 0.28 0.7 0.398142 0.213562 0.682241 0 -0.15 0.5 0.0448263 -0.00492021 0.656464  0.962839 -0.160571 -0.534427  -1.55988  0.477325   1.06993  0.785377
11.688 1 1 0.35 0.28 0.7 0.398093 0.21362 0.682256 0 -0.15 0.5 0.0448348 -0.00495418 0.656462  0.963665 -0.160689 -0.535084  -1.55998  0.477688   1.06997  0.785377
11.689 1 1 0.35 0.28 0.7 0.398045 0.213677 0.682272 0 -0.15 0.5 0.0448434 -0.00498825 0.65646  0.964491 -0.160809 -0.535741  -1.56008  0.478051   1.07002  0.785377
11.69 1 1 0.35 0.28 0.7 0.397996 0.213735 0.682287 0 -0.15 0.5 0.044852 -0.00502242 0.656458  0.965317 -0.160928 -0.536399  -1.56018  0.478413   1.07006  0.785377
11.691 1 1 0.35 0.28 0.7 0.397948 0.213793 0.682303 0 -0.15 0.5 0.0448605 -0.00505668 0.656457  0.966144 -0.161048 -0.537056  -1.56028  0.478775   1.07011  0.785377
11.692 1 1 0.35 0.28 0.7 0.3979 0.213851 0.682318 0 -0.15 0.5 0.044869 -0.00509104 0.656455  0.966971 -0.161169 -0.537714  -1.56038  0.479136   1.07016  0.785377
11.693 1 1 0.35 0.28 0.7 0.397851 0.213909 0.682333 0 -0.15 0.5 0.0448774 -0.0051255 0.656453  0.967799  -0.16129 -0.538371  -1.56048  0.479497   1.07021  0.785377
11.694 1 1 0.35 0.28 0.7 0.397803 0.213967 0.682349 0 -0.15 0.5 0.0448859 -0.00516006 0.656452  0.968628 -0.161412 -0.539029  -1.56058  0.479857   1.07026  0.785377
11.695 1 1 0.35 0.28 0.7 0.397754 0.214025 0.682364 0 -0.15 0.5 0.0448943 -0.00519471 0.65645  0.969457 -0.161534 -0.539687  -1.56068  0.480217   1.07031  0.785377
11.696 1 1 0.35 0.28 0.7 0.397706 0.214083 0.68238 0 -0.15 0.5 0.0449027 -0.00522946 0.656448  0.970286 -0.161657 -0.540345  -1.56078  0.480576   1.07036  0.785377
11.697 1 1 0.35 0.28 0.7 0.397657 0.21414 0.682395 0 -0.15 0.5 0.0449111 -0.00526432 0.656446  0.971116 -0.161781 -0.541003  -1.56088  0.480935   1.07041  0.785377
11.698 1 1 0.35 0.28 0.7 0.397609 0.214198 0.682411 0 -0.15 0.5 0.0449195 -0.00529927 0.656445  0.971946 -0.161904 -0.541661  -1.56099  0.481293   1.07046  0.785377
11.699 1 1 0.35 0.28 0.7 0.397561 0.214256 0.682426 0 -0.15 0.5 0.0449278 -0.00533432 0.656443  0.972777 -0.162029 -0.542319  -1.56109  0.481651   1.07052  0.785377
11.7 1 1 0.35 0.28 0.7 0.397512 0.214314 0.682441 0 -0.15 0.5 0.0449361 -0.00536947 0.656441  0.973609 -0.162153 -0.542978  -1.56119  0.482009   1.07057  0.785377
11.701 1 1 0.35 0.28 0.7 0.397464 0.214372 0.682457 0 -0.15 0.5 0.0449444 -0.00540472 0.656439  0.974441 -0.162279 -0.543636   -1.5613  0.482366   1.07063  0.785377
11.702 1 1 0.35 0.28 0.7 0.397415 0.214429 0.682472 0 -0.15 0.5 0.0449527 -0.00544007 0.656438  0.975273 -0.162405 -0.544295   -1.5614  0.482722   1.07068  0.785377
11.703 1 1 0.35 0.28 0.7 0.397367 0.214487 0.682487 0 -0.15 0.5 0.0449609 -0.00547552 0.656436  0.976106 -0.162531 -0.544953   -1.5615  0.483078   1.07074  0.785377
11.704 1 1 0.35 0.28 0.7 0.397318 0.214545 0.682503 0 -0.15 0.5 0.0449691 -0.00551108 0.656434   0.97694 -0.162658 -0.545612  -1.56161  0.483433    1.0708  0.785377
11.705 1 1 0.35 0.28 0.7 0.39727 0.214603 0.682518 0 -0.15 0.5 0.0449773 -0.00554673 0.656432  0.977774 -0.162786 -0.546271  -1.56171  0.483788   1.07086  0.785377
11.706 1 1 0.35 0.28 0.7 0.397222 0.21466 0.682534 0 -0.15 0.5 0.0449855 -0.00558249 0.656431  0.978608 -0.162914  -0.54693  -1.56182  0.484143   1.07092  0.785377
11.707 1 1 0.35 0.28 0.7 0.397173 0.214718 0.682549 0 -0.15 0.5 0.0449937 -0.00561835 0.656429  0.979443 -0.163042 -0.547589  -1.56193  0.484497   1.07098  0.785377
11.708 1 1 0.35 0.28 0.7 0.397125 0.214776 0.682564 0 -0.15 0.5 0.0450018 -0.00565432 0.656427  0.980279 -0.163171 -0.548248  -1.56203   0.48485   1.07104  0.785377
11.709 1 1 0.35 0.28 0.7 0.397076 0.214833 0.68258 0 -0.15 0.5 0.0450099 -0.00569038 0.656425  0.981115 -0.163301 -0.548907  -1.56214  0.485203   1.07111  0.785377
11.71 1 1 0.35 0.28 0.7 0.397028 0.214891 0.682595 0 -0.15 0.5 0.045018 -0.00572655 0.656424  0.981951 -0.163431 -0.549566  -1.56225  0.485556   1.07117  0.785377
11.711 1 1 0.35 0.28 0.7 0.396979 0.214949 0.68261 0 -0.15 0.5 0.0450261 -0.00576282 0.656422  0.982788 -0.163562 -0.550225  -1.56235  0.485907   1.07123  0.785377
11.712 1 1 0.35 0.28 0.7 0.396931 0.215006 0.682626 0 -0.15 0.5 0.0450341 -0.0057992 0.65642  0.983625 -0.163693 -0.550885  -1.56246  0.486259    1.0713  0.785377
11.713 1 1 0.35 0.28 0.7 0.396883 0.215064 0.682641 0 -0.15 0.5 0.0450421 -0.00583568 0.656418  0.984463 -0.163824 -0.551544  -1.56257   0.48661   1.07137  0.785377
11.714 1 1 0.35 0.28 0.7 0.396834 0.215122 0.682656 0 -0.15 0.5 0.0450501 -0.00587227 0.656417  0.985302 -0.163957 -0.552204  -1.56268   0.48696   1.07143  0.785377
11.715 1 1 0.35 0.28 0.7 0.396786 0.215179 0.682672 0 -0.15 0.5 0.0450581 -0.00590896 0.656415  0.986141  -0.16409 -0.552863  -1.56279   0.48731    1.0715  0.785377
11.716 1 1 0.35 0.28 0.7 0.396737 0.215237 0.682687 0 -0.15 0.5 0.0450661 -0.00594576 0.656413   0.98698 -0.164223 -0.553523   -1.5629   0.48766   1.07157  0.785377
11.717 1 1 0.35 0.28 0.7 0.396689 0.215294 0.682702 0 -0.15 0.5 0.045074 -0.00598266 0.656411   0.98782 -0.164357 -0.554182  -1.56301  0.488009   1.07164  0.785377
11.718 1 1 0.35 0.28 0.7 0.396641 0.215352 0.682718 0 -0.15 0.5 0.0450819 -0.00601967 0.656409  0.988661 -0.164491 -0.554842  -1.56312  0.488357   1.07171  0.785377
11.719 1 1 0.35 0.28 0.7 0.396592 0.21541 0.682733 0 -0.15 0.5 0.0450898 -0.00605679 0.656408  0.989502 -0.164626 -0.555502  -1.56323  0.488705   1.07178  0.785377
11.72 1 1 0.35 0.28 0.7 0.396544 0.215467 0.682748 0 -0.15 0.5 0.0450977 -0.00609401 0.656406  0.990343 -0.164762 -0.556162  -1.56334  0.489052   1.07186  0.785377
11.721 1 1 0.35 0.28 0.7 0.396495 0.215525 0.682764 0 -0.15 0.5 0.0451055 -0.00613134 0.656404  0.991185 -0.164898 -0.556822  -1.56346  0.489399   1.07193  0.785377
11.722 1 1 0.35 0.28 0.7 0.396447 0.215582 0.682779 0 -0.15 0.5 0.0451134 -0.00616878 0.656402  0.992028 -0.165035 -0.557482  -1.56357  0.489745     1.072  0.785377
11.723 1 1 0.35 0.28 0.7 0.396399 0.21564 0.682794 0 -0.15 0.5 0.0451212 -0.00620633 0.6564   0.99287 -0.165172 -0.558142  -1.56368  0.490091   1.07208  0.785377
11.724 1 1 0.35 0.28 0.7 0.39635 0.215697 0.68281 0 -0.15 0.5 0.045129 -0.00624398 0.656399  0.993714  -0.16531 -0.558802   -1.5638  0.490436   1.07216  0.785377
11.725 1 1 0.35 0.28 0.7 0.396302 0.215755 0.682825 0 -0.15 0.5 0.0451367 -0.00628174 0.656397  0.994558 -0.165448 -0.559462  -1.56391  0.490781   1.07223  0.785377
11.726 1 1 0.35 0.28 0.7 0.396253 0.215812 0.68284 0 -0.15 0.5 0.0451445 -0.00631962 0.656395  0.995402 -0.165587 -0.560122  -1.56402  0.491125   1.07231  0.785377
11.727 1 1 0.35 0.28 0.7 0.396205 0.21587 0.682855 0 -0.15 0.5 0.0451522 -0.0063576 0.656393  0.996247 -0.165726 -0.560783  -1.56414  0.491469   1.07239  0.785377
11.728 1 1 0.35 0.28 0.7 0.396157 0.215927 0.682871 0 -0.15 0.5 0.0451599 -0.00639569 0.656391  0.997093 -0.165866 -0.561443  -1.56425  0.491812   1.07247  0.785377
11.729 1 1 0.35 0.28 0.7 0.396108 0.215984 0.682886 0 -0.15 0.5 0.0451676 -0.00643389 0.656389  0.997939 -0.166007 -0.562103  -1.56437  0.492155   1.07255  0.785377
11.73 1 1 0.35 0.28 0.7 0.39606 0.216042 0.682901 0 -0.15 0.5 0.0451752 -0.0064722 0.656388  0.998785 -0.166148 -0.562764  -1.56449  0.492497   1.07263  0.785377
11.731 1 1 0.35 0.28 0.7 0.396011 0.216099 0.682916 0 -0.15 0.5 0.0451829 -0.00651063 0.656386  0.999632  -0.16629 -0.563424   -1.5646  0.492838   1.07272  0.785377
11.732 1 1 0.35 0.28 0.7 0.395963 0.216157 0.682932 0 -0.15 0.5 0.0451905 -0.00654916 0.656384   1.00048 -0.166432 -0.564085  -1.56472   0.49318    1.0728  0.785377
11.733 1 1 0.35 0.28 0.7 0.395915 0.216214 0.682947 0 -0.15 0.5 0.0451981 -0.00658781 0.656382   1.00133 -0.166575 -0.564745  -1.56484   0.49352   1.07288  0.785377
11.734 1 1 0.35 0.28 0.7 0.395866 0.216271 0.682962 0 -0.15 0.5 0.0452057 -0.00662657 0.65638   1.00218 -0.166718 -0.565406  -1.56495   0.49386   1.07297  0.785377
11.735 1 1 0.35 0.28 0.7 0.395818 0.216329 0.682977 0 -0.15 0.5 0.0452132 -0.00666544 0.656378   1.00302 -0.166862 -0.566066  -1.56507  0.494199   1.07306  0.785377
11.736 1 1 0.35 0.28 0.7 0.395769 0.216386 0.682993 0 -0.15 0.5 0.0452208 -0.00670442 0.656377   1.00387 -0.167006 -0.566727  -1.56519  0.494538   1.07314  0.785377
11.737 1 1 0.35 0.28 0.7 0.395721 0.216443 0.683008 0 -0.15 0.5 0.0452283 -0.00674352 0.656375   1.00472 -0.167152 -0.567388  -1.56531  0.494877   1.07323  0.785377
11.738 1 1 0.35 0.28 0.7 0.395673 0.216501 0.683023 0 -0.15 0.5 0.0452358 -0.00678273 0.656373   1.00557 -0.167297 -0.568048  -1.56543  0.495214   1.07332  0.785377
11.739 1 1 0.35 0.28 0.7 0.395624 0.216558 0.683038 0 -0.15 0.5 0.0452433 -0.00682205 0.656371   1.00642 -0.167444 -0.568709  -1.56555  0.495552   1.07341  0.785377
11.74 1 1 0.35 0.28 0.7 0.395576 0.216615 0.683054 0 -0.15 0.5 0.0452507 -0.00686149 0.656369  1.00728 -0.16759 -0.56937 -1.56567 0.495888   1.0735 0.785377
11.741 1 1 0.35 0.28 0.7 0.395527 0.216673 0.683069 0 -0.15 0.5 0.0452581 -0.00690104 0.656367   1.00813 -0.167738  -0.57003  -1.56579  0.496224    1.0736  0.785377
11.742 1 1 0.35 0.28 0.7 0.395479 0.21673 0.683084 0 -0.15 0.5 0.0452656 -0.00694071 0.656365   1.00898 -0.167886 -0.570691  -1.56591   0.49656   1.07369  0.785377
11.743 1 1 0.35 0.28 0.7 0.395431 0.216787 0.683099 0 -0.15 0.5 0.045273 -0.00698049 0.656363   1.00983 -0.168034 -0.571352  -1.56604  0.496895   1.07378  0.785377
11.744 1 1 0.35 0.28 0.7 0.395382 0.216844 0.683114 0 -0.15 0.5 0.0452803 -0.00702039 0.656361   1.01069 -0.168184 -0.572013  -1.56616   0.49723   1.07388  0.785377
11.745 1 1 0.35 0.28 0.7 0.395334 0.216902 0.68313 0 -0.15 0.5 0.0452877 -0.00706041 0.65636   1.01154 -0.168333 -0.572674  -1.56628  0.497563   1.07397  0.785377
11.746 1 1 0.35 0.28 0.7 0.395285 0.216959 0.683145 0 -0.15 0.5 0.045295 -0.00710054 0.656358   1.01239 -0.168484 -0.573334   -1.5664  0.497897   1.07407  0.785377
11.747 1 1 0.35 0.28 0.7 0.395237 0.217016 0.68316 0 -0.15 0.5 0.0453024 -0.00714078 0.656356   1.01325 -0.168635 -0.573995  -1.56653   0.49823   1.07417  0.785377
11.748 1 1 0.35 0.28 0.7 0.395189 0.217073 0.683175 0 -0.15 0.5 0.0453097 -0.00718115 0.656354    1.0141 -0.168786 -0.574656  -1.56665  0.498562   1.07427  0.785377
